tx_id,tx_size,tx_fee
49647,963,7996
49648,677,1859
49649,571,1349
49650,663,7564
49651,293,7573
49652,161,5290
49653,720,6942
49654,267,2338
49655,994,2129
49656,912,2933
49657,520,1804
49658,276,6243
49659,293,6816
49660,290,2756
49661,398,5359
49662,324,5586
49663,474,6540
49664,176,1298
49665,752,3961
49666,803,5166
49667,191,6649
49668,121,1457
49669,827,4667
49670,249,2829
49671,571,8619
49672,553,7642
49673,976,5061
49674,703,6229
49675,349,5238
49676,727,2056
49677,445,5275
49678,806,9481
49679,126,8785
49680,699,7144
49681,463,7398
49682,501,3668
49683,241,9835
49684,939,6870
49685,706,7794
49686,824,1319
49687,379,9719
49688,841,1464
49689,395,6806
49690,149,3287
49691,739,7888
49692,985,8378
49693,613,3887
49694,873,5373
49695,273,7866
49696,586,9219
49697,559,1186
49698,761,9691
49699,901,7371
49700,462,7690
49701,212,6195
49702,398,1282
49703,797,1051
49704,212,1791
49705,534,9253
49706,869,9836
49707,656,1241
49708,1000,2255
49709,743,6580
49710,280,6215
49711,463,7194
49712,224,7877
49713,329,9050
49714,324,2904
49715,373,1764
49716,829,9863
49717,614,6135
49718,702,2255
49719,200,8147
49720,106,7451
49721,714,1218
49722,421,3530
49723,663,8266
49724,941,2854
49725,763,8921
49726,749,8142
49727,496,1231
49728,462,9801
49729,540,6030
49730,387,5391
49731,562,2732
49732,798,2512
49733,587,4441
49734,847,8944
49735,414,9304
49736,271,4426
49737,316,8143
49738,161,2082
49739,194,3763
49740,668,5921
49741,623,6335
49742,473,1241
49743,757,8003
49744,148,4075
49745,232,6221
49746,142,4647
49747,233,4051
49748,187,9066
49749,514,1524
49750,851,4560
49751,431,3251
49752,247,2107
49753,698,9386
49754,726,5728
49755,550,6063
49756,879,6527
49757,101,3790
49758,338,9621
49759,344,8279
49760,345,4908
49761,824,5031
49762,987,5702
49763,610,7985
49764,338,7442
49765,694,3789
49766,750,8819
49767,265,5322
49768,948,9663
49769,818,9170
49770,473,8451
49771,796,7032
49772,954,4176
49773,386,8689
49774,928,1596
49775,200,7952
49776,516,5410
49777,711,8518
49778,168,7718
49779,266,8999
49780,868,6001
49781,746,5353
49782,455,9927
49783,917,6542
49784,566,5731
49785,979,6257
49786,903,8249
49787,125,4937
49788,342,6447
49789,348,6037
49790,142,3472
49791,989,3458
49792,611,8434
49793,394,1721
49794,216,7751
49795,951,5507
49796,285,6028
49797,448,8849
49798,151,4678
49799,225,4342
49800,874,8743
49801,757,1654
49802,296,7296
49803,944,6882
49804,263,1997
49805,378,7390
49806,400,6152
49807,910,7822
49808,259,8169
49809,282,3062
49810,210,4733
49811,952,4206
49812,410,2218
49813,380,1704
49814,407,7465
49815,240,3973
49816,475,1790
49817,710,4780
49818,327,4581
49819,554,7436
49820,401,1994
49821,556,2076
49822,999,8638
49823,707,8403
49824,252,9298
49825,186,2814
49826,942,5209
49827,986,8391
49828,941,3708
49829,463,9186
49830,691,5794
49831,757,6115
49832,760,6960
49833,746,1021
49834,268,1985
49835,348,9164
49836,154,1758
49837,467,7904
49838,649,1408
49839,234,8083
49840,981,3517
49841,224,9792
49842,896,6982
49843,280,2121
49844,689,8719
49845,514,9314
49846,214,9862
49847,120,8742
49848,373,7870
49849,710,2303
49850,543,8851
49851,397,3953
49852,777,8570
49853,987,2540
49854,650,7907
49855,660,4652
49856,186,8875
49857,885,2949
49858,360,2742
49859,924,1247
49860,506,7811
49861,783,3104
49862,197,6817
49863,967,3000
49864,558,2777
49865,122,6786
49866,113,5305
49867,983,6873
49868,490,7015
49869,457,6037
49870,202,2061
49871,997,2604
49872,382,1682
49873,797,9346
49874,745,6726
49875,121,3936
49876,939,9509
49877,727,1511
49878,749,7055
49879,470,1079
49880,767,8076
49881,921,3226
49882,503,9166
49883,648,8634
49884,566,9583
49885,222,6773
49886,705,3450
49887,260,6075
49888,739,3857
49889,920,8048
49890,841,1844
49891,943,6920
49892,791,3434
49893,150,6395
49894,831,9540
49895,898,2482
49896,412,9922
49897,543,6254
49898,360,3002
49899,433,8379
49900,114,6555
49901,565,3725
49902,653,8619
49903,109,4127
49904,401,8601
49905,321,1365
49906,107,7903
49907,636,6660
49908,493,5305
49909,436,2679
49910,278,1347
49911,460,8214
49912,634,4686
49913,374,2566
49914,488,1720
49915,581,8429
49916,833,9556
49917,833,7469
49918,213,1671
49919,233,7060
49920,753,8914
49921,858,7608
49922,884,3985
49923,273,8926
49924,794,2362
49925,498,7719
49926,606,7661
49927,919,6406
49928,592,6371
49929,244,9165
49930,838,6021
49931,988,2338
49932,125,8156
49933,795,2747
49934,167,1888
49935,260,9902
49936,950,2288
49937,561,8820
49938,342,9949
49939,494,4152
49940,872,8751
49941,456,9412
49942,104,2959
49943,545,2395
49944,316,8573
49945,999,9056
49946,780,8942
49947,269,7817
49948,178,1012
49949,331,1981
49950,430,5167
49951,688,3325
49952,975,8030
49953,920,7842
49954,990,1523
49955,558,8982
49956,107,2944
49957,817,6708
49958,895,1377
49959,661,3815
49960,627,4744
49961,244,3284
49962,117,3929
49963,909,7293
49964,448,2178
49965,144,6535
49966,781,3689
49967,601,2092
49968,556,6531
49969,325,6514
49970,215,8894
49971,198,8124
49972,988,5137
49973,577,2331
49974,869,7432
49975,926,1912
49976,518,9468
49977,352,7309
49978,697,3493
49979,405,2670
49980,336,7430
49981,333,4921
49982,970,5655
49983,396,3792
49984,896,2522
49985,239,3439
49986,904,5871
49987,654,8693
49988,550,2429
49989,994,8973
49990,645,1121
49991,116,9994
49992,871,3033
49993,670,8612
49994,559,8562
49995,860,1728
49996,875,4351
49997,629,9647
49998,975,9491
49999,369,3340
50000,729,5842
50001,626,8341
50002,790,7769
50003,467,7143
50004,556,5368
50005,486,5953
50006,146,1142
50007,619,8436
50008,755,5834
50009,898,5523
50010,234,1269
50011,120,3911
50012,422,9517
50013,544,8984
50014,444,9238
50015,688,8671
50016,132,7749
50017,121,2588
50018,427,6760
50019,174,3946
50020,228,9903
50021,642,4884
50022,445,2561
50023,740,3479
50024,161,8426
50025,587,5914
50026,609,1652
50027,693,2928
50028,384,5605
50029,578,5889
50030,388,2658
50031,759,3754
50032,526,4883
50033,597,5662
50034,988,6664
50035,638,4335
50036,205,7857
50037,994,3215
50038,110,5196
50039,930,8047
50040,902,3240
50041,254,1815
50042,727,9837
50043,609,3682
50044,845,1297
50045,418,9184
50046,749,7377
50047,914,4146
50048,973,7006
50049,282,3992
50050,803,2252
50051,424,8509
50052,557,6533
50053,930,2940
50054,668,8891
50055,487,8445
50056,822,8248
50057,662,8332
50058,257,9440
50059,611,6111
50060,567,4326
50061,753,5587
50062,987,7088
50063,884,8448
50064,187,1410
50065,212,4229
50066,697,5310
50067,156,8845
50068,810,6739
50069,993,7630
50070,974,6274
50071,863,1382
50072,630,9980
50073,875,4203
50074,662,8039
50075,869,7235
50076,950,5046
50077,649,4681
50078,428,2091
50079,287,9127
50080,135,4707
50081,298,3231
50082,388,9003
50083,260,9842
50084,950,6513
50085,421,7853
50086,604,1488
50087,619,3887
50088,457,6733
50089,869,5011
50090,878,8016
50091,233,8388
50092,508,8290
50093,909,7812
50094,633,2502
50095,806,3459
50096,625,6675
50097,445,4541
50098,194,1397
50099,388,3739
50100,514,6438
50101,781,8150
50102,208,4482
50103,471,1465
50104,438,3325
50105,805,9818
50106,436,4811
50107,739,5860
50108,516,5278
50109,371,8882
50110,575,8725
50111,342,9782
50112,397,8557
50113,869,8375
50114,324,2114
50115,646,6264
50116,389,9441
50117,704,7685
50118,464,5464
50119,640,8756
50120,185,4196
50121,490,2313
50122,541,8249
50123,166,2414
50124,908,9178
50125,945,6504
50126,755,9928
50127,239,2443
50128,125,8347
50129,122,9193
50130,673,2085
50131,510,3854
50132,294,1856
50133,343,9327
50134,109,2728
50135,448,6889
50136,394,7737
50137,198,2185
50138,546,1660
50139,708,3430
50140,402,1676
50141,271,5298
50142,457,1432
50143,748,2797
50144,937,3821
50145,966,7973
50146,496,1399
50147,904,6215
50148,167,8686
50149,947,9364
50150,594,7415
50151,611,8637
50152,421,8736
50153,339,1361
50154,139,6549
50155,168,7094
50156,504,7142
50157,603,6403
50158,843,1204
50159,781,2763
50160,202,4284
50161,738,6690
50162,459,1232
50163,386,3462
50164,941,1761
50165,846,9195
50166,665,9398
50167,834,8038
50168,348,6849
50169,458,3458
50170,918,2578
50171,783,4582
50172,900,7660
50173,603,9468
50174,150,7948
50175,155,9368
50176,445,9537
50177,969,9128
50178,110,1931
50179,647,5363
50180,507,9206
50181,181,3558
50182,660,8551
50183,570,6781
50184,712,6530
50185,384,5330
50186,539,2003
50187,442,1020
50188,282,1967
50189,243,3181
50190,609,2355
50191,999,8919
50192,542,6712
50193,753,4795
50194,478,3608
50195,140,3377
50196,294,4937
50197,266,7979
50198,494,9867
50199,895,3090
50200,531,1615
50201,146,2445
50202,926,2562
50203,353,4350
50204,601,1342
50205,166,9260
50206,540,5236
50207,692,3250
50208,430,8705
50209,666,6258
50210,485,2370
50211,119,6407
50212,835,4644
50213,958,2210
50214,735,8004
50215,849,3024
50216,761,5496
50217,634,9069
50218,875,1637
50219,674,7113
50220,882,3399
50221,394,3811
50222,428,4458
50223,274,9336
50224,539,2890
50225,278,8661
50226,724,8974
50227,914,5439
50228,416,5217
50229,121,6160
50230,518,5106
50231,697,6434
50232,170,3731
50233,439,3028
50234,574,2345
50235,615,9354
50236,967,6200
50237,862,1396
50238,414,2708
50239,622,6073
50240,179,8411
50241,120,2491
50242,451,9331
50243,840,9494
50244,227,2828
50245,195,6071
50246,263,4261
50247,342,8961
50248,543,8747
50249,882,4331
50250,606,1472
50251,937,5928
50252,155,4628
50253,636,7496
50254,866,8936
50255,474,3763
50256,749,3046
50257,544,9643
50258,913,3149
50259,100,6441
50260,588,1173
50261,367,9917
50262,212,9778
50263,978,6735
50264,717,8006
50265,225,9213
50266,728,4168
50267,157,1878
50268,562,2530
50269,779,7759
50270,385,3433
50271,513,9561
50272,261,4288
50273,842,8660
50274,149,9235
50275,627,1734
50276,874,4795
50277,702,5367
50278,623,5852
50279,821,9262
50280,386,5502
50281,859,8264
50282,279,8483
50283,406,5452
50284,175,1353
50285,629,4578
50286,244,2438
50287,670,2163
50288,648,1857
50289,538,5797
50290,481,1834
50291,426,4651
50292,700,9593
50293,452,6737
50294,935,7368
50295,696,1998
50296,916,8219
50297,444,8049
50298,770,3023
50299,701,9518
50300,427,2214
50301,766,8901
50302,352,2746
50303,882,5984
50304,961,4468
50305,371,6197
50306,165,7880
50307,110,1601
50308,154,6091
50309,398,3264
50310,431,3290
50311,947,5371
50312,713,6734
50313,976,2733
50314,381,8955
50315,977,9642
50316,889,2924
50317,172,3718
50318,309,3201
50319,110,1236
50320,696,8729
50321,946,3651
50322,661,8289
50323,752,4021
50324,682,6732
50325,635,2465
50326,144,5984
50327,887,3666
50328,557,7324
50329,573,6932
50330,208,2603
50331,849,8012
50332,157,6004
50333,905,7789
50334,309,4101
50335,189,6969
50336,602,3747
50337,979,3031
50338,241,9450
50339,147,6424
50340,104,6490
50341,484,9089
50342,358,5770
50343,710,2722
50344,567,2605
50345,261,2616
50346,590,3157
50347,350,4420
50348,632,6979
50349,293,6265
50350,576,5550
50351,174,6565
50352,512,1629
50353,156,6211
50354,692,1449
50355,717,6561
50356,454,5770
50357,559,7841
50358,183,6197
50359,902,7362
50360,332,3824
50361,861,6056
50362,767,8587
50363,660,5552
50364,104,5954
50365,271,3557
50366,834,5785
50367,148,9530
50368,648,8237
50369,794,5677
50370,768,6357
50371,641,2230
50372,415,4889
50373,207,6838
50374,861,1978
50375,990,8054
50376,125,1633
50377,881,2893
50378,195,2916
50379,859,7313
50380,191,6118
50381,935,8447
50382,187,1779
50383,815,8794
50384,583,9120
50385,463,3030
50386,472,8011
50387,777,2638
50388,209,2303
50389,628,6490
50390,367,8491
50391,120,1619
50392,579,3879
50393,620,4523
50394,500,7210
50395,980,8074
50396,599,4864
50397,311,1067
50398,392,3081
50399,664,6686
50400,509,9924
50401,123,7829
50402,945,9866
50403,922,5141
50404,510,5024
50405,136,1013
50406,609,8263
50407,591,1935
50408,661,9506
50409,367,6412
50410,908,3202
50411,753,7588
50412,234,3695
50413,698,5559
50414,550,1009
50415,891,2696
50416,846,1302
50417,822,7667
50418,141,1197
50419,122,6203
50420,882,3465
50421,673,9405
50422,643,5203
50423,895,7711
50424,866,3591
50425,879,5712
50426,971,6072
50427,211,2065
50428,494,4214
50429,605,9022
50430,851,3398
50431,612,8827
50432,498,6351
50433,118,7366
50434,126,1427
50435,292,5930
50436,716,1320
50437,488,9529
50438,845,2314
50439,407,4394
50440,806,7218
50441,967,7100
50442,487,6855
50443,470,4883
50444,704,1153
50445,971,1232
50446,586,2123
50447,399,2668
50448,221,8671
50449,688,2132
50450,995,9817
50451,419,6043
50452,176,2341
50453,607,8230
50454,116,1414
50455,337,7831
50456,377,4312
50457,490,2605
50458,964,9075
50459,295,1903
50460,500,9546
50461,837,3178
50462,626,5249
50463,923,1693
50464,568,6912
50465,970,2544
50466,762,7699
50467,271,6307
50468,373,5675
50469,108,4618
50470,820,6067
50471,262,8309
50472,652,7575
50473,488,9467
50474,544,1377
50475,530,4281
50476,452,8220
50477,659,8957
50478,728,5254
50479,177,2159
50480,319,5720
50481,679,1716
50482,113,5428
50483,519,6037
50484,245,9116
50485,625,3323
50486,231,7490
50487,903,7797
50488,737,8558
50489,309,5772
50490,217,1299
50491,187,8952
50492,253,6926
50493,102,8564
50494,648,3522
50495,848,1301
50496,915,9281
50497,745,5718
50498,541,9034
50499,783,3611
50500,480,3116
50501,157,3680
50502,216,9388
50503,428,4235
50504,235,6313
50505,962,4481
50506,394,7560
50507,451,7487
50508,109,6348
50509,697,4652
50510,497,3376
50511,229,6466
50512,952,1041
50513,889,1121
50514,149,1841
50515,465,8598
50516,192,8098
50517,518,6399
50518,926,5103
50519,243,6666
50520,467,1860
50521,131,4647
50522,940,3540
50523,781,5741
50524,891,7037
50525,178,7544
50526,784,2417
50527,591,9871
50528,842,7457
50529,829,4361
50530,627,9043
50531,806,5611
50532,192,5947
50533,222,2856
50534,451,8162
50535,353,1376
50536,377,1485
50537,366,6008
50538,417,7047
50539,806,3311
50540,184,7115
50541,682,9987
50542,980,5011
50543,847,3073
50544,686,6234
50545,673,8140
50546,990,9726
50547,670,4805
50548,496,2414
50549,855,9219
50550,884,1869
50551,853,1682
50552,983,2597
50553,530,5933
50554,866,9037
50555,343,5219
50556,640,7044
50557,884,6368
50558,815,9679
50559,991,9919
50560,205,7058
50561,581,3103
50562,1000,9608
50563,497,8363
50564,337,6816
50565,428,7449
50566,810,4435
50567,856,8465
50568,440,9517
50569,290,7398
50570,140,3232
50571,325,8640
50572,421,9223
50573,326,7112
50574,953,9954
50575,219,2790
50576,846,7104
50577,155,1174
50578,231,7814
50579,949,6775
50580,653,3209
50581,360,3915
50582,252,7131
50583,567,6214
50584,694,2585
50585,838,5333
50586,616,6897
50587,689,6322
50588,224,8972
50589,132,6335
50590,574,6721
50591,876,6557
50592,236,4819
50593,488,6834
50594,169,8403
50595,271,5322
50596,226,4729
50597,610,1996
50598,525,8252
50599,523,5627
50600,818,8784
50601,947,3121
50602,417,1020
50603,206,3136
50604,876,6635
50605,176,5519
50606,403,1859
50607,415,2573
50608,173,3831
50609,249,1132
50610,929,5000
50611,444,2358
50612,963,6806
50613,727,9839
50614,875,3438
50615,752,1891
50616,750,9441
50617,628,2052
50618,112,1731
50619,201,8161
50620,495,2989
50621,333,3507
50622,216,2339
50623,782,1643
50624,126,5021
50625,908,6916
50626,447,7232
50627,948,3022
50628,550,4801
50629,927,5436
50630,251,1924
50631,623,4752
50632,346,4816
50633,534,1224
50634,536,2651
50635,874,7308
50636,816,8533
50637,427,2030
50638,227,8841
50639,990,2249
50640,691,4059
50641,152,9327
50642,591,3678
50643,726,2971
50644,277,7575
50645,246,4556
50646,871,4565
50647,274,1701
50648,515,1952
50649,231,3430
50650,193,9898
50651,840,8408
50652,279,8339
50653,319,1649
50654,449,4952
50655,720,4008
50656,431,3781
50657,840,7696
50658,164,6916
50659,425,9912
50660,380,7721
50661,271,9690
50662,897,1828
50663,144,3202
50664,607,4149
50665,657,5914
50666,483,1854
50667,393,1382
50668,739,8806
50669,750,1487
50670,777,4465
50671,512,2192
50672,203,8263
50673,888,1551
50674,794,1622
50675,767,6510
50676,200,5604
50677,682,3450
50678,947,1252
50679,938,3502
50680,937,9480
50681,443,1528
50682,324,1964
50683,262,2604
50684,392,4837
50685,934,4008
50686,214,2543
50687,523,8844
50688,146,2218
50689,710,6329
50690,685,2773
50691,969,4443
50692,922,4211
50693,571,1243
50694,169,4672
50695,913,8521
50696,578,4828
50697,125,4864
50698,189,2070
50699,975,4807
50700,589,3721
50701,896,2639
50702,301,5110
50703,278,1870
50704,976,3179
50705,393,4033
50706,351,6796
50707,536,5114
50708,523,7628
50709,260,9401
50710,337,4343
50711,426,2376
50712,869,2541
50713,479,7035
50714,472,9027
50715,301,1083
50716,791,9814
50717,563,9431
50718,699,4436
50719,139,4451
50720,579,3111
50721,181,3976
50722,654,3375
50723,438,4166
50724,194,1250
50725,769,1960
50726,601,5950
50727,421,6000
50728,839,9859
50729,776,6346
50730,373,8833
50731,414,3946
50732,868,2615
50733,483,9912
50734,964,1803
50735,882,6852
50736,937,8232
50737,893,2688
50738,278,8803
50739,384,4019
50740,720,6563
50741,641,6893
50742,247,3842
50743,585,8096
50744,249,7130
50745,411,3825
50746,496,7024
50747,275,5036
50748,398,8151
50749,878,1645
50750,280,6244
50751,305,4687
50752,570,7853
50753,476,4891
50754,738,2953
50755,582,7484
50756,897,2861
50757,255,2363
50758,549,4840
50759,899,8098
50760,278,1025
50761,697,2436
50762,558,9735
50763,696,3534
50764,289,8719
50765,178,5080
50766,147,9149
50767,520,4154
50768,661,1586
50769,752,5642
50770,596,6121
50771,693,9322
50772,121,7894
50773,131,5173
50774,980,4030
50775,990,8395
50776,148,1574
50777,773,2028
50778,400,4863
50779,585,8554
50780,272,3746
50781,775,1846
50782,995,8050
50783,257,5584
50784,271,7651
50785,303,4665
50786,701,4123
50787,485,1978
50788,933,9053
50789,772,1489
50790,535,5435
50791,104,2529
50792,724,2845
50793,609,7885
50794,382,6296
50795,806,3939
50796,695,2138
50797,287,9144
50798,794,1732
50799,672,2843
50800,969,3187
50801,479,2770
50802,590,3057
50803,114,6555
50804,460,2029
50805,242,6732
50806,535,6825
50807,353,4851
50808,213,6751
50809,649,6557
50810,648,8209
50811,869,9656
50812,253,7041
50813,980,7855
50814,860,7470
50815,182,4358
50816,865,6354
50817,221,1239
50818,837,1119
50819,952,3934
50820,293,2173
50821,242,4095
50822,189,2740
50823,439,7395
50824,776,2928
50825,556,7784
50826,180,1290
50827,462,5378
50828,329,1057
50829,967,3889
50830,889,7595
50831,150,7164
50832,911,1471
50833,603,4233
50834,999,9603
50835,225,1382
50836,849,2704
50837,524,9280
50838,765,3146
50839,181,1498
50840,668,6116
50841,458,3579
50842,106,3560
50843,351,3770
50844,909,4496
50845,105,5378
50846,368,4715
50847,970,9936
50848,214,9828
50849,631,4673
50850,519,5898
50851,968,8370
50852,275,1888
50853,792,9079
50854,314,8485
50855,522,4470
50856,730,9808
50857,340,6025
50858,184,9941
50859,204,5512
50860,876,4977
50861,256,9844
50862,393,7520
50863,563,2767
50864,640,5366
50865,718,8227
50866,290,3259
50867,737,4229
50868,731,7841
50869,115,9441
50870,206,4254
50871,701,1343
50872,292,4515
50873,377,9561
50874,494,9713
50875,891,5270
50876,953,4805
50877,950,9147
50878,599,7141
50879,278,1372
50880,279,8138
50881,729,1331
50882,720,4711
50883,977,7201
50884,297,8254
50885,909,4611
50886,880,9048
50887,587,5273
50888,728,2627
50889,676,6820
50890,713,2931
50891,945,7306
50892,173,6048
50893,709,7363
50894,997,6286
50895,147,7623
50896,770,3452
50897,533,9968
50898,922,4008
50899,218,8069
